OBJECTID,SHAPE,inci_id,date_occu,address,description,type,X_Coord,Y_Coord,category,NIBRS_Code
6156,Point,20200320096,3/20/2020 1:06:00 PM,1400 E CONE BLVD,All Other Larceny,Larceny/Theft Offenses,1772602.022722,861024.487859,Property,23H
6194,Point,20200321147,3/21/2020,1200 BRIDFORD PKWY,All Other Larceny,Larceny/Theft Offenses,1733200.237769,841021.213128,Property,23H
6235,Point,20200327050,3/21/2020 4:00:00 PM,300 S GREENE ST,All Other Larceny,Larceny/Theft Offenses,1766006.342174,845378.395696,Property,23H
6240,Point,20200321155,3/21/2020 6:00:00 PM,100 GROVECREST WAY,All Other Larceny,Larceny/Theft Offenses,1765273.347664,842841.681094,Property,23H
6245,Point,20200324148,3/21/2020 7:00:00 PM,2900 STARMOUNT FARMS DR,All Other Larceny,Larceny/Theft Offenses,1753866.635462,852660.198741,Property,23H
6266,Point,20200322039,3/22/2020 4:39:03 AM,2000 VEASLEY ST,All Other Larceny,Larceny/Theft Offenses,1750137.944402,836150.133895,Property,23H
6268,Point,20200322041,3/22/2020 5:06:45 AM,2400 PHILLIPS AV,All Other Larceny,Larceny/Theft Offenses,1779081.743801,854830.605651,Property,23H
6282,Point,20200331055,3/22/2020 2:00:00 PM,100 ELMSLEY MEADOWS LN,All Other Larceny,Larceny/Theft Offenses,1765547.669515,819273.812252,Property,23H
6311,Point,20200324194,3/23/2020 9:14:00 AM,400 FISHER PARK CIR,All Other Larceny,Larceny/Theft Offenses,1765999.078725,850400.727843,Property,23H
6315,Point,20200323101,3/23/2020 11:00:56 AM,3200 PLEASANT GARDEN RD,All Other Larceny,Larceny/Theft Offenses,1771755.345724,829185.359299,Property,23H
6336,Point,20200323148,3/23/2020 4:51:00 PM,3200 RANDLEMAN RD,All Other Larceny,Larceny/Theft Offenses,1761767.633334,822817.672664,Property,23H
6337,Point,20200327134,3/23/2020 5:00:00 PM,2200 W MEADOWVIEW RD,All Other Larceny,Larceny/Theft Offenses,1752240.909884,836839.292842,Property,23H
6362,Point,20200327105,3/24/2020,1300 ARDMORE DR,All Other Larceny,Larceny/Theft Offenses,1776728.137582,841605.128291,Property,23H
6365,Point,20200325009,3/24/2020,3100 PEEBLES DR,All Other Larceny,Larceny/Theft Offenses,1750530.259072,842942.600297,Property,23H
6380,Point,20200331039,3/24/2020 12:15:00 PM,700 GREEN VALLEY RD,All Other Larceny,Larceny/Theft Offenses,1756110.331753,852139.330797,Property,23H
6401,Point,20200324190,3/24/2020 5:37:00 PM,500 OVERLOOK ST,All Other Larceny,Larceny/Theft Offenses,1758639.824625,848048.765549,Property,23H
6407,Point,20200324174,3/24/2020 6:47:00 PM,2500 E BESSEMER AV,All Other Larceny,Larceny/Theft Offenses,1777057.029108,850731.356949,Property,23H
6436,Point,20200327107,3/25/2020 11:00:00 AM,2000 BRICE ST,All Other Larceny,Larceny/Theft Offenses,1755968.866903,844544.074958,Property,23H
6456,Point,20200325170,3/25/2020 5:15:00 PM,6000 LANDMARK CENTER BLVD,All Other Larceny,Larceny/Theft Offenses,1736828.787038,838832.776995,Property,23H
6506,Point,20200326104,3/26/2020 12:30:00 PM,600 WAUGH ST,All Other Larceny,Larceny/Theft Offenses,1777880.158974,850749.344192,Property,23H
6514,Point,20200327187,3/26/2020 2:48:00 PM,1800 N ELM ST,All Other Larceny,Larceny/Theft Offenses,1767080.664703,854900.392927,Property,23H
6519,Point,20200326181,3/26/2020 4:30:00 PM,4400 W WENDOVER AV,All Other Larceny,Larceny/Theft Offenses,1735575.312098,840486.518163,Property,23H
6558,Point,20200328119,3/27/2020 10:24:00 AM,3200 PLEASANT GARDEN RD,All Other Larceny,Larceny/Theft Offenses,1771755.345724,829185.359299,Property,23H
6560,Point,20200402034,3/27/2020 11:00:00 AM,800 S CHAPMAN ST,All Other Larceny,Larceny/Theft Offenses,1756660.159627,843773.662669,Property,23H
6584,Point,20200327151,3/27/2020 5:24:00 PM,3200 S HOLDEN RD,All Other Larceny,Larceny/Theft Offenses,1749582.536604,828082.126763,Property,23H
6585,Point,20200327164,3/27/2020 5:30:00 PM,3600 REHOBETH CHURCH RD,All Other Larceny,Larceny/Theft Offenses,1757708.38283,828924.215874,Property,23H
6622,Point,20200328042,3/28/2020 10:15:00 AM,3700 W GATE CITY BLVD,All Other Larceny,Larceny/Theft Offenses,1748720.965207,834457.39536,Property,23H
6658,Point,20200329023,3/29/2020 3:21:15 AM,2100 ALBANY ST,All Other Larceny,Larceny/Theft Offenses,1774018.838788,847968.430782,Property,23H
6662,Point,20200329039,3/29/2020 9:15:55 AM,2400 PHILLIPS AV,All Other Larceny,Larceny/Theft Offenses,1779081.743801,854830.605651,Property,23H
6682,Point,20200330208,3/29/2020 3:30:00 PM,1100 SUMMIT AV,All Other Larceny,Larceny/Theft Offenses,1771235.189917,852078.225135,Property,23H
6725,Point,20200330124,3/30/2020 3:03:00 PM,8700 W MARKET ST,All Other Larceny,Larceny/Theft Offenses,1711545.108019,856375.526463,Property,23H
6737,Point,20200429177,3/30/2020 5:57:00 PM,4900 RIDING RIDGE DR,All Other Larceny,Larceny/Theft Offenses,1745795.182187,873646.872824,Property,23H
6756,Point,20200408134,3/31/2020,0 WHITESAND DR/SOMMERWALL PL,All Other Larceny,Larceny/Theft Offenses,1771714.037327,869211.333116,Property,23H
6801,Point,20200402082,4/1/2020,8300 TRIAD DR,All Other Larceny,Larceny/Theft Offenses,1711122.430107,854166.617125,Property,23H
6841,Point,20200402038,4/1/2020 5:30:00 PM,5100 MACKAY RD,All Other Larceny,Larceny/Theft Offenses,1733908.75076,826236.141267,Property,23H
6843,Point,20200401153,4/1/2020 6:14:00 PM,2200 NEW GARDEN RD,All Other Larceny,Larceny/Theft Offenses,1747792.636214,867303.563319,Property,23H
6877,Point,20200402049,4/2/2020 10:20:02 AM,1600 WILLOW RD/RANDALL ST,All Other Larceny,Larceny/Theft Offenses,1774733.453277,838534.404023,Property,23H
6883,Point,20200402054,4/2/2020 12:16:58 PM,300 E GATE CITY BLVD/S MURROW BLVD,All Other Larceny,Larceny/Theft Offenses,1768088.770577,843430.391698,Property,23H
6893,Point,20200402109,4/2/2020 4:00:00 PM,600 ROLLINS ST,All Other Larceny,Larceny/Theft Offenses,1777036.803188,850774.001391,Property,23H
6927,Point,20200408110,4/3/2020 10:45:00 AM,3600 TORREY LN,All Other Larceny,Larceny/Theft Offenses,1784392.737882,877921.731315,Property,23H
6960,Point,20200405117,4/4/2020 9:30:00 AM,100 E CARTERET ST,All Other Larceny,Larceny/Theft Offenses,1766026.18434,833517.315198,Property,23H
6992,Point,20200408107,4/5/2020 1:00:00 AM,200 EXCHANGE PL,All Other Larceny,Larceny/Theft Offenses,1765969.022198,845104.155809,Property,23H
7027,Point,20200405109,4/5/2020 4:00:00 PM,5200 ROSHNI TER,All Other Larceny,Larceny/Theft Offenses,1801548.88893,840586.245618,Property,23H
7035,Point,20200405156,4/5/2020 5:15:00 PM,6200 TOWNSEND RD,All Other Larceny,Larceny/Theft Offenses,1780669.942016,880333.667229,Property,23H
7041,Point,20200405127,4/5/2020 7:23:00 PM,3900 W GATE CITY BLVD,All Other Larceny,Larceny/Theft Offenses,1746129.15113,833622.783832,Property,23H
7049,Point,20200405155,4/5/2020 11:24:00 PM,600 MARTIN LUTHER KING JR DR,All Other Larceny,Larceny/Theft Offenses,1767794.201852,842502.465846,Property,23H
7060,Point,20200409053,4/6/2020 4:00:00 AM,2300 E MARKET ST,All Other Larceny,Larceny/Theft Offenses,1775815.879695,847465.201622,Property,23H
7065,Point,20200514044,4/6/2020 8:00:00 AM,100 BREEZEWAY LN,All Other Larceny,Larceny/Theft Offenses,1770849.82499,868936.931936,Property,23H
7074,Point,20200406074,4/6/2020 12:04:00 PM,2000 16TH ST,All Other Larceny,Larceny/Theft Offenses,1775885.54959,858580.752127,Property,23H
7091,Point,20200508149,4/6/2020 7:07:00 PM,1400 E WASHINGTON ST,All Other Larceny,Larceny/Theft Offenses,1772260.77914,844853.989637,Property,23H
7103,Point,20200408125,4/7/2020,8300 TRIAD DR,All Other Larceny,Larceny/Theft Offenses,1711122.430107,854166.617125,Property,23H
7203,Point,20200413208,4/8/2020 9:00:00 PM,500 FARRAGUT ST,All Other Larceny,Larceny/Theft Offenses,1763280.685021,832760.764112,Property,23H
7220,Point,20200409032,4/9/2020 4:45:23 AM,2400 PONDEROSA DR,All Other Larceny,Larceny/Theft Offenses,1774427.676257,831648.966814,Property,23H
7232,Point,20200410144,4/9/2020 11:27:00 AM,4500 HAZELBURN DR,All Other Larceny,Larceny/Theft Offenses,1787039.213791,874384.353666,Property,23H
7239,Point,20200411130,4/9/2020 12:44:00 PM,500 S CEDAR ST,All Other Larceny,Larceny/Theft Offenses,1763920.874547,844487.768915,Property,23H
7241,Point,20200409104,4/9/2020 1:10:03 PM,2400 S HOLDEN RD,All Other Larceny,Larceny/Theft Offenses,1748686.68157,833083.469213,Property,23H
7251,Point,20200409136,4/9/2020 3:09:09 PM,6600 NORA DR,All Other Larceny,Larceny/Theft Offenses,1732059.942696,851759.031039,Property,23H
7418,Point,20200412092,4/12/2020 5:00:21 PM,3800 BATTLEGROUND AV,All Other Larceny,Larceny/Theft Offenses,1745375.542478,870373.796942,Property,23H
7430,Point,20200417098,4/12/2020 8:30:00 PM,1600 E MARKET ST,All Other Larceny,Larceny/Theft Offenses,1771837.878547,846076.98344,Property,23H
7437,Point,20200415195,4/12/2020 11:53:00 PM,1800 BATTLEGROUND AV,All Other Larceny,Larceny/Theft Offenses,1759350.97912,853635.426398,Property,23H
7448,Point,20200427107,4/13/2020 8:22:00 AM,3200 N O HENRY BLVD,All Other Larceny,Larceny/Theft Offenses,1777813.068557,862804.357042,Property,23H
7460,Point,20200413139,4/13/2020 1:30:00 PM,700 MOREHEAD AV,All Other Larceny,Larceny/Theft Offenses,1763878.52124,844273.493939,Property,23H
7503,Point,20200506036,4/14/2020 9:35:00 AM,700 GREENHAVEN DR,All Other Larceny,Larceny/Theft Offenses,1760028.111945,828802.392981,Property,23H
7506,Point,20200430139,4/14/2020 11:00:00 AM,3100 N ELM ST,All Other Larceny,Larceny/Theft Offenses,1765600.24942,863398.941171,Property,23H
7508,Point,20200416106,4/14/2020 11:30:00 AM,3500 FARMINGTON DR,All Other Larceny,Larceny/Theft Offenses,1748644.88752,832036.704998,Property,23H
7509,Point,20200417054,4/14/2020 11:39:00 AM,1400 CUNNINGHAM ST,All Other Larceny,Larceny/Theft Offenses,1772311.094649,845520.977817,Property,23H
7514,Point,20200414105,4/14/2020 2:10:02 PM,3300 BECK ST,All Other Larceny,Larceny/Theft Offenses,1777788.273966,850188.92881,Property,23H
7540,Point,20200416043,4/15/2020,5500 HORNADAY RD,All Other Larceny,Larceny/Theft Offenses,1731261.301255,841975.019622,Property,23H
7543,Point,20200415142,4/15/2020,1100 MAPLE ST,All Other Larceny,Larceny/Theft Offenses,1770296.281048,852264.971399,Property,23H
7552,Point,20200504213,4/15/2020 7:03:00 AM,400 S BOOKER ST,All Other Larceny,Larceny/Theft Offenses,1773235.102504,845781.999507,Property,23H
7564,Point,20200417045,4/15/2020 3:31:00 PM,1000 EAST SIDE DR,All Other Larceny,Larceny/Theft Offenses,1772297.502351,842800.290258,Property,23H
7584,Point,20200415236,4/15/2020 9:19:26 PM,2500 HARLEY DR,All Other Larceny,Larceny/Theft Offenses,1753335.287008,828344.278422,Property,23H
7600,Point,20200416156,4/16/2020 10:30:00 AM,6000 LANDMARK CENTER BLVD,All Other Larceny,Larceny/Theft Offenses,1736828.787038,838832.776995,Property,23H
7607,Point,20200426091,4/16/2020 1:00:00 PM,2100 ROSELAND ST,All Other Larceny,Larceny/Theft Offenses,1767898.5651,856720.119498,Property,23H
7634,Point,20200420041,4/17/2020 2:00:00 AM,5600 SUMMIT AV,All Other Larceny,Larceny/Theft Offenses,1782668.004059,877711.672579,Property,23H
7660,Point,20200417151,4/17/2020 6:45:00 PM,700 W FLORIDA ST,All Other Larceny,Larceny/Theft Offenses,1762987.318281,838797.28661,Property,23H
7704,Point,20200418074,4/18/2020 12:25:00 PM,4400 W WENDOVER AV,All Other Larceny,Larceny/Theft Offenses,1735575.312098,840486.518163,Property,23H
7713,Point,20200419083,4/18/2020 3:30:00 PM,900 SUNSET DR,All Other Larceny,Larceny/Theft Offenses,1697207.056717,807901.308966,Property,23H
7716,Point,20200423137,4/18/2020 4:00:00 PM,400 AVALON RD,All Other Larceny,Larceny/Theft Offenses,1776590.538177,845296.284735,Property,23H
7770,Point,20200419079,4/19/2020 3:10:16 PM,2000 MARTIN LUTHER KING JR DR,All Other Larceny,Larceny/Theft Offenses,1770572.40779,837551.192232,Property,23H
7784,Point,20200513168,4/19/2020 10:00:00 PM,1600 RANDLEMAN RD,All Other Larceny,Larceny/Theft Offenses,1764087.509353,838677.939288,Property,23H
7789,Point,20200424046,4/20/2020,3200 YANCEYVILLE ST,All Other Larceny,Larceny/Theft Offenses,1771073.229006,862198.253545,Property,23H
7827,Point,20200420173,4/20/2020 5:22:00 PM,5000 BROMPTON DR,All Other Larceny,Larceny/Theft Offenses,1744024.116176,846553.339125,Property,23H
7870,Point,20200422099,4/21/2020 2:22:00 PM,5400 W MARKET ST,All Other Larceny,Larceny/Theft Offenses,1738184.206953,846592.323249,Property,23H
7878,Point,20200428060,4/21/2020 5:00:00 PM,3700 WEDGEDALE PL,All Other Larceny,Larceny/Theft Offenses,1751129.759945,850246.06201,Property,23H
7890,Point,20200421191,4/21/2020 8:28:14 PM,100 BIRCH CREEK RD,All Other Larceny,Larceny/Theft Offenses,1804929.877732,856954.202582,Property,23H
7909,Point,20200422101,4/22/2020 3:00:00 AM,900 BENNETT ST,All Other Larceny,Larceny/Theft Offenses,1770055.0413,842378.968877,Property,23H
7924,Point,20200422118,4/22/2020 2:20:00 PM,1800 EVANS ST,All Other Larceny,Larceny/Theft Offenses,1773971.034207,844356.33693,Property,23H
7940,Point,20200424108,4/22/2020 6:00:00 PM,1700 SPRING GARDEN ST,All Other Larceny,Larceny/Theft Offenses,1757889.039441,843103.344918,Property,23H
7946,Point,20200424109,4/22/2020 8:00:00 PM,1900 COLISEUM BLVD,All Other Larceny,Larceny/Theft Offenses,1756859.394016,838901.902107,Property,23H
7967,Point,20200423032,4/23/2020 7:00:00 AM,4200 UNITED ST,All Other Larceny,Larceny/Theft Offenses,1749045.080258,843721.830678,Property,23H
7973,Point,20200423118,4/23/2020 11:30:57 AM,1600 E BESSEMER AV,All Other Larceny,Larceny/Theft Offenses,1773793.222516,850650.373576,Property,23H
7975,Point,20200427073,4/23/2020 12:26:00 PM,2600 LAWNDALE DR,All Other Larceny,Larceny/Theft Offenses,1758042.847898,857244.953373,Property,23H
